Date,Text,Label 1,Label 2,Label 3,Label Final
6/9/2019,"Mantab hari ini $IHSG Ijo semoga teman2 SB bisa mendapatkan Rezki hari ini . AMIN
$BBRI $PWON $CPIN $BMRI",1,1,1,1
6/9/2019,"Hari ini $BBRI cum date, besok pasti dibanting setidaknya -2% selama 5 tahun berturut-turut seringnya begitu
Besok $BMRI cum date, pas ex date senin pasti dibanting lagi setidaknya -2%, tapi biasanya minggu depannya balik lagi ke harga sebelum bantingan, tergantung ihsg juga tapinya kalo ihsg membaik ya bmri minggu depannya balik, kalo kaga ya makin hancur.
Apalagi yang cum date besok? hmm... $HRUM juga besok cum date, jadi waspada aja pas ex date.",0,-1,-1,-1
6/9/2019,"Analisa Saham BMRI, PTBA, INDF dan BJTM
Analisa Saham BMRI, PTBA, INDF dan BJTM(Baca juga: Pola Triangle dalam Analisis Saham)1. PT Bank Man...",0,0,0,0
6/9/2019,"Dalam kondisi market yg sedang koreksi seperti sekarang, dimana hampir semua saham turun tak perduli berfundamental bagus. Rasanya gatel pengen borong, tapi apa harganya emang udah tepat untuk dibeli?
Tips! cek harga terendah & tertinggi tiap tahun selama 5 tahun terakhir kemudian bagi dengan book value pada tahun tersebut sehingga ketemu PBV terendah & tertinggi tiap tahun.

âœ“pbv terendah adalah semacam ""safety line"" untuk Kita masuk. ketika harga saat ini sudah mendekati pbv terendah maka patut dipertimbangkan untuk buy
âœ“pbv tertinggi adalah potential price yg mgkn akan diapresiasi kembali oleh market dimasa yg akan datang, sehingga selisih pbv tertinggi terhadap pbv saat ini itulah opportunity gain.

contoh : market tidak pernah mengapresiasi saham dibawah pbv 1x, paling rendah 1.5x di tahun 2015, sehingga jika saat ini harganya rp 7000 memiliki pbv 1.5x maka sudah layak untuk Kita beli. sedangkan pbv tertinggi yang pernah diberikan oleh market pbv 3x sehingga opportunity ASII bisa dapat gain two bagger.
metode ini hanya bisa diberlakukan untuk saham bluechip berfundamental bagus.",-1,0,0,0
6/9/2019,"Yakin aja gak akan berkelanjutan Aksi Demo ini, jadi mumpung Disc sedang besar alias murah, ya beli aja, Asing pun dah berani mulai masuk 800 M, masa kita yang jelas2 ada di JKT takut, hahahah ...ayo jgn sampai ketinggalan HAKA GAN !!

$BMRI $BBRI $IHSG",1,1,1,1
6/9/2019,"Mantap si $BBNI habis diborong menjelang cumdate sekarang dibuang buang sama trader deh kayak pepatah ""Habis cumdate, saham dibuang"" sip next $BMRI $BBRI sama $BBTN ya om
Kaburrr",0,0,0,0
6/9/2019,"Persaingan Semakin Keras
$BBRI $BMRI $BBCA $BBNI $BBTN",0,0,-1,0
6/9/2019,$BBRI $BMRI $BBCA $BBNI $BBTN,0,0,0,0
6/9/2019,"kekekeke.... bukan begitu mas bro @sikumbang .... gue cuma bingung aja... data blum 100% masuk ke sistem, kok udah bikin announcement resmi.... tuh sampe pagi ini aja masih ada 53,997 TPS yang belum masuk.... apa pegawai KPU udah kebelet pengen mudik semua ya?? kekekekke....

Lalu tentang aksi demo 22 Mei ini, kita liat sisi positifnyalah.... ekonomi rakyat kecil jadi tertolong.... why??

Masa ya ga laper & haus berdiri berjam2 di siang bolong gitu? Ga yakin gue kalo mereka pada puasa.... pasti dagangan tukang bakso, gorengan, dan minuman laris manis semua.... trus para pendemo yang belum sempat beli pakaian lebaran, bisa mampir ke Tanah Abang buat belanja.... kekekekeke....

Nah yang jadi masalah adalah.... apakah orang2 di sudah ""cukup dewasa"" untuk menyikapi demo hari ini?
Ato masih pada doyan KETIPU terorisme para short seller?",0,0,0,0
6/8/2019,"$BMRI Ikutan main Blue Chip, hehe",0,1,0,0
6/8/2019,$BMRI gimana ka bmri analisisnya @Saham707,0,0,0,0
6/8/2019,$BMRI kapan pembagian deviden nih ya,0,0,0,0
6/7/2019,$BBRI $BMRI $BJBR $BBNI $BEKS,0,0,0,0
6/7/2019,$BBRI $BMRI $GGRM $BBCA $TLKM,0,0,0,0
6/6/2019,"mumpung harga lagi pada murah, saat ini kalau punya cash, lebih baik beli $ASII atau $BMRI?",0,1,1,1
6/4/2019,$IHSG Wuhuuu THR dah masuk euy. Beliin saham apa ya...mumpung lagi lebaran great sale. $BSDE $BMRI $ASII $PGAS,0,1,1,1
6/4/2019,"Jadwal Dividen Tunai BMRI / Bank Mandiri (Persero) Tbk 2019
http://bit.ly/1p1O4NV, Dividen tunai BMRI / Bank Mandiri (Persero) Tbk 2019 sebesar Rp11.256.759.404.471,- ata...",0,0,0,0
6/3/2019,"REMINDER


â€¢ 21 Mei 2019 : Cum Dividen $BBNI Rp 201,28955

â€¢ 23 Mei 2019 : Cum Dividen $BBRI Rp 131,139977

â€¢ 24 Mei 2019 : Cum Dividen $BMRI Rp 241,216272",0,0,0,0
6/2/2019,Jadwal Dividen Tunai [BMRI],0,0,0,0
6/2/2019,Hasil Rapat Umum Para Pemegang Saham Tahunan [BMRI],0,0,0,0
6/2/2019,Penyampaian Bukti Iklan Jadwal Pembagian Dividen tunai final [BMRI],0,0,0,0
6/2/2019,Penyampaian Bukti Iklan Hasil RUPS [BMRI],0,0,0,0
6/1/2019,"Bank Mandiri Suntik Sillo Maritime, Angkanya?
PT Bank Mandiri Tbk (BMRI) menyuntikkan dana investasi ke dalam entitas anak usaha PT Sillo Maritime...",1,1,0,1
6/1/2019,"Baru hari ini liat watchlist hijau semua, tp bsk kemungkinan merah lg $BBRI $BMRI $JPFA $CPIN $TLKM",1,-1,-1,-1
6/1/2019,"PT Valbury Sekuritas Indonesia
Market Summary
20 May 2019

HEADLINE NEWS
â€¢ MNCN berencana private placement
â€¢ MDRN akan private placement Rp130 miliar
â€¢ KPIG dirikan anak usaha baru
â€¢ KPIG berencana private placement
â€¢ PUDP akan bagikan dividen Rp1 per saham
â€¢ DSSA dirikan GEAR Renewables Pte Ltd
â€¢ Pembiayaan BTPS 1Q19 meningkat 20% YoY
â€¢ IPCC targetkan pertumbuhan pendapatan 30% di 2019
â€¢ SSIA lepas aset real estat Suryacipta Karawang fase ke-4
â€¢ Pendapatan 1Q19 SSIA naik 9.4% YoY
â€¢ BBKP targetkan pertumbuhan kredit 8% di 2019
â€¢ MAPI menargetkan penjualan online hingga Rp580 miliar
â€¢ ARTO berencana akan rights issue pada Q3 2019
â€¢ ARTO targetkan dapat bukukan laba Rp1 miliar tahun ini

VIEW MARKET

Sentimen pasar dari dalam negeri:
Defisit Anggaran Pendapatan dan Belanja Negara (APBN) hingga April 2019 mencapai Rp101,04 triliun setara 0,63% dari Produk Domestik Bruto (PDB). Sementara keseimbangan primer bertengger di angka negatif Rp18,44 triliun. Capaian yang dibukukan pemerintah itu menunjukkan adanya pelebaran defisit APBN secara tahunan. Pasalnya defisit pada April 2018 sebesar Rp54,87 triliun dan keseimbangan primer sebesar Rp24,44 triliun. Posisi defisit tersebut lebih tinggi dibandingkan tahun sebelumnya yang tercatat Rp54,87 triliun atau 0,37% terhadap PDB, dengan keseimbangan primer Rp24,44 triliun. Defisit yang terjadi pada Kuartal I 2019 ini bersumber dari belanja negara senilai Rp631,78 triliun yang lebih tinggi daripada pendapatan yaitu Rp530,74 triliun..

Penerimaan pajak hingga April 2019 tercatat Rp387 triliun, tumbuh 1% dibandingkan periode yang sama tahun lalu. Padahal, sebelumnya penerimaan pajak tumbuh 10,8%. Perlambatan pertumbuhan penerimaan pajak mengindikasikan penurunan pada kegiatan ekonomi. Kondisi internal dan eksternal telah menciptakan tekanan pada perekonomian Indonesia. Kegiatan ekonomi yang cenderung mengalami tekanan dari dalam dan luar, telah terefleksikan ke penerimaan perpajakan.

Sentimen pasar dari luar negeri :
Harga minyak dunia diperkirakan potensial meningkat, seiring eskalasi ketegangan di Timur Tengah yang dapat memicu kekhawatiran gangguan terhadap pasokan. Presiden AS Donald Trump memerintahkan pengerahan kelompok kapal induk, pembom B-52 dan rudal Patriot ke Timur Tengah. AS yang mengerahkan pasukan militer cukup besar, dan kesalahan sekecil apa pun oleh Iran dapat memicu ledakan konflik di Timur Tengah. Kendati, Trump sebenarnya tidak mau melibatkan Amerika Serikat dalam perang dengan Iran.

Presiden AS Donald Trump memangkas tarif impor baja Turki dari 50% menjadi 25%. Trump mengatakan bahwa pemanfaatan kapasitas industri dalam negeri telah meningkat pada titik ini mendekati level target yang direkomendasikan. Dengan posisi pada level telah mencapai target akan meningkatkan kelayakan finansial dari industri baja AS dalam jangka panjang.

Prediksi IHSG :
Jelang kian dekatnya hasil pipres yang akan di umumkan KPU, ditengah ketidakpuasan lawan politik dari petahana tren IHSG diperkirakan masih dalam tekanan. Demikian dengan faktor eksternal yang diliputi ketidakpastian perang dagang AS dengan Cina serta potensi meningkatnya harga minyak dunia akibat memanasnya geopolitik di Timur Tengah semakin membebani IHSG bergulir kuat ke teritorial negatif pada perdagangan saham di pekan ini

Perspektif tenikal
Support Level : 5790/5753/5680
Resistance Level : 5900/5974/6010
Major Trend : Up
Minor Trend : Down
Pattern : Down to up

TRADING IDEAS :
These recommendations based on technical and only intended for one day trading

: Trading Buy
â€¢ Close 1790, TP 1845
â€¢ Boleh buy di level 1725-1790
â€¢ Resistance di 1845 & support di 1725
â€¢ Waspadai jika tembus di 1725
â€¢ Batasi resiko di 1710

: Trading Buy
â€¢ Close 1930, TP 1990
â€¢ Boleh buy di level 1825-1930
â€¢ Resistance di 1990 & support di 1825
â€¢ Waspadai jika tembus di 1825
â€¢ Batasi resiko di 1805

: Trading Buy
â€¢ Close 6700, TP 6850
â€¢ Boleh buy di level 6625-6700
â€¢ Resistance di 6850 & support di 6625
â€¢ Waspadai jika tembus di 6625
â€¢ Batasi resiko di 6550

: Trading Buy
â€¢ Close 3510, TP 3590
â€¢ Boleh buy di level 3470-3510
â€¢ Resistance di 3590 & support di 3470
â€¢ Waspadai jika tembus di 3470
â€¢ Batasi resiko di 3430

: Trading Buy
â€¢ Close 7075, TP 7350
â€¢ Boleh buy di level 6925-7075
â€¢ Resistance di 7350 & support di 6925
â€¢ Waspadai jika tembus di 6925
â€¢ Batasi resiko di 6850

AALI: Trading Buy
â€¢ Close 10350, TP 10500
â€¢ Boleh buy di level 10225-10350
â€¢ Resistance di 10500 & support di 10225
â€¢ Waspadai jika tembus di 10225
â€¢ Batasi resiko di 10150

Ket. TP : Target Price

WATCHING ON SCREEN;
TINS, BSDE, JPFA, WIKA, ROTI, DILD

(Disclaimer ON)",0,0,0,0
6/1/2019,$BMRI disuruh diajak turun malah naik.,1,1,1,1
6/1/2019,"Analisa Saham BMRI dan SMGR
Analisa Saham BMRI dan SMGRBMRI â€“ BUY ON WEAKNESSHarga dapat bertahan dari tekanan jual sehingga aks...",1,0,0,0
6/1/2019,@elwitabakrie ga coba short sell $BMRI ?,0,-1,0,0
6/1/2019,"INDONESIA HEBAT !

$IHSG $BBCA $BBRI $BBNI $BMRI

sepintas kita lihat, ketinggian bata hijau yg menumpuk ke atas jauhhh lebih banyak dari bata merah nya yg menurun

dari 2008 hingga minggu kemarin, ada empat penurunan bata merah (yg jumlahnya jauh sedikit ketimbang bata hijau)

minggu ini masuk ke area penurunan bertanda '?'
sampai kemana bata merah nya turun.. 5490.. 5140

kalau pun dibawa kesana,, YAKIN lah nanti jumlah bata hijau nya masih akan lebih banyak ketimbang bata merah nya

.
..
pliz jangan lempar sy bata merah
Happy Monday , MONey day",1,1,1,1
5/31/2019,"$IHSG INGAT INGAT MASIH ADA RESESI...TARGET IHSG 5850 YA...HATI2 SAY2KU...

$BBCA $BBRI $BMRI $BBNI TLKM",0,-1,-1,-1
5/31/2019,Sentimen pasar yang positif serta pelantikan Jokowi yang berjalan lancar membuat sahamÂ² perbankan akan meroket esok hari $BBCA $BBRI $BBTN $BMRI $BBNI,1,1,1,1
5/31/2019,"$BBTN $BBRI $BMRI $BBNI

Sudah paham belum makna dibalik chart ini?",0,0,0,0
5/31/2019,"$IHSG pengalaman windress thn lalu. Beli saham ke mn aja pasti jd duit. Saran aja klo sdh punya barang hold aja, jgn keluar masuk kejar2 an dg emiten lain yg sedang naik menjulang. Krn ada saatnya brg yg kita pegang akan ikut di kerek.

$BBCA $BMRI $PTBA $PTPP",1,1,1,1
5/31/2019,"ane prnhnya ke $BBCA $BMRI $BBRI, tapi kesan pertama yg plg berkesan itu satpam teller dan CS $BBMD",0,0,0,0
5/31/2019,"aku juga pernah ke bank $BBCA $BMRI $BBNI $BBRI, tapi hanya teller $BBNI lah yang memiliki kecantikan yg hakiki",0,0,0,0
5/31/2019,"Gua pernah dalam 1 hari ke $BBCA, $BMRI, $BBRI (nganter nyokap), dan $BBNI (kliring). Tapi cuma satpam $BBCA yang ramah senyum dan HAFAL nama nasabah satu persatu. Lets talk about good working culture now.",0,0,0,0
5/31/2019,$BMRI ga malu apa liat $BBTN aja bisa break ?,-1,-1,-1,-1
5/31/2019,"Indonesia jauh dari resesi bro... pertumbuhan ekonomi Q3 masih terjaga diatas 5% tepatnya 5,08%>>

walaupun neraca perdagangan kita defisit akibat impor lbh besar dari ekspor.. tapi sejak tahun lalu memang sudah defisit. cuma utk pertumbuhan ekonomi terjaga diatas 5%. usd-idr juga stabil tidak mengalamin pelemahan yg berarti...

seharusnya pertumbuhan ekonomi semester 2 atau tutup tahun 2019 masih mengalamin peningkatan sedikit, karena dec ada natal yg meningkat kan konsumsi beberapa sector. walaupun diakhir tahun seperti biasa usd-idr akan melemah karena kebutuhan usd utk liburan akhir tahun bahkan perusahaan besar buat pelunasan hutang ttp tahun 2019.

untuk saham bluechip khusus nya big cap diakhir tahun tetap mengalamin window dressing karena kebutuhan emiten utk memperindah laporan tutup tahun sekaligus mengangkat kinerja menjadi lebih bagus",1,1,1,1
5/31/2019,mau china kek bule kek..yg penting menguntungkan... $MCOR $BBNI $BBCA $BBRI $BMRI,1,1,1,1
5/30/2019,"Minggu pak de dilantik.. senen $IHSG naik 2%

$BMRI $LPPF $HMSP $WSBP",1,1,1,1
5/30/2019,$BMRI cuss lah langsung 7000,1,1,1,1
5/30/2019,$BMRI buy tambah muatan 6825,1,1,1,1
5/30/2019,$BMRI SOLD 6850,1,1,0,1
5/30/2019,@jenijeni seharusnya jan bisa up diatas 4500.. apalagi maret april sebelum cum date bisa naik tinggi utk saham bluechip perbankan. termaksud $BBRI $BBCA $BMRI $BBNI,1,1,1,1
5/29/2019,"$BBCA bank dengan market cap besar di indonesia
$BBRI $BMRI $BBNI",1,0,0,0
5/29/2019,"$INDY bakal naik sore ini,siap2 sabuk.tggalin saham2 big cap yg lebih lamban $BBRI $BBNI $BBTN $BMRI",1,0,0,0
5/29/2019,"I am groot

(translate)
Penghargaan IICD
$BMRI $BBCA $ANTM $WTON $BBRI




catatan:
Informasi yang disajikan bukan merupakan rekomendasi untuk membeli, menjual atau untuk terlibat dalam strategi investasi spesifik apa pun.

Setiap pendapat, berita, penelitian, analisis, harga, atau informasi lain yang terkandung di sini disediakan sebagai komentar, dan bukan merupakan saran investasi.

saya tidak akan menerima tanggung jawab atas kehilangan atau kerusakan, termasuk namun tidak terbatas pada, kehilangan laba, yang mungkin timbul secara langsung atau tidak langsung dari penggunaan atau kepercayaan pada informasi tersebut.

ANDA bertanggung jawab penuh atas setiap keputusan investasi yang Anda buat. Keputusan semacam itu harus semata-mata didasarkan pada evaluasi Anda terhadap keadaan keuangan Anda, tujuan investasi, toleransi risiko, dan kebutuhan likuiditas.

Anda TIDAK boleh hanya mengandalkan informasi atau pendapat yang Anda baca di sini. Sebaliknya, Anda harus menggunakan apa yang Anda baca sebagai titik awal untuk melakukan penelitian independen Anda sendiri, analisis independen Anda sendiri, dan memperbaiki metode TRADING Anda sendiri sebelum menempatkan uang Anda dalam risiko.
CTRA",1,1,1,1
5/29/2019,"Rekomendasi Saham BMRI, APLN dan WIKA | Mirae Asset Sekuritas
Mirae Asset Sekuritas Indonesia Technical InsightOkt&nbsp; 18, 2019(tasrul@miraeasset.co.id)IHSG Dai...",1,1,1,1
5/29/2019,"$BBTN secara fundamental masih bagus untuk tahun ini. walaupun untuk kredit KPR tahun ini lesu tp target pendapatan bagus. cicil buy aja entah kapan pasti naik kalau udah ada 1 berita positif aja.
disclaimer on
$CEKA $BEEF $BBNI $BMRI",1,1,1,1
5/29/2019,"Dari 4 bank besar yg paling bagus ga usah di sebutin lg... $BMRI - banyak utang yg mandek, $BBRI cost of fundnya murah (unit desanya banyak) tp utang ritelnya yg bermasalah jg lumayan... $BBNI â€”-> jujur aku nga ngerti segmennya...",1,1,-1,1
5/29/2019,"@warbuff anjiiir, utang 1.4T jaminan cuma 73M dan putisan bebas lagi. dunia dah kebalik balik

udah gitu $BMRI msh optimis pabrik 73M bisa nutup lerugian

http://bit.ly/32yQdGt",1,1,1,1
5/29/2019,$BMRI om ndar masih buang buang barang,0,-1,-1,-1
5/29/2019,"@stevewinarto Ini baru tulisan cerdas buat Yuk Nabung Saham
$BBRI $BBCA $BMRI $BJTM",0,0,0,0
5/28/2019,"$BMRI breakout , closing di ma 20, macd cross, volume meningkat.. tanda2 siap terbangkah?",1,1,0,1
5/28/2019,BANK MANDIRI BERI KERINGANAN PEMBAYARAN UTANG KORBAN BENCANA PALU,1,1,1,1
5/28/2019,$BMRI iyesss,0,1,1,1
5/28/2019,yah $BMRI gue kalah laju sama $BBNI.,-1,0,-1,-1
5/28/2019,"$KPAL $BBRI $ANTM $FREN $BMRI
Maju terus, pantang mundur! Sama kayak episode kita hari ini bosque, NEVER LOOK BACK!

Penasaran? Yuk lihat episode kita hari ini hanya di YouTube Channel Pilarmas Investindo Sekuritas,

Touch Your Heart, Touch Your Profit,
Pioneer Sekuritas Channel di Indonesia",1,0,0,0
5/28/2019,"Aset 10 Bank Terbesar Rp 5.203,11 Triliun

$BBRI $BMRI $BBCA $BBNI $BBTN",1,1,1,1
5/28/2019,"$BMRI

Bakal gandeng Alipay, Bank Mandiri minta izin BI

KONTAN. CO. ID - JAKARTA. PT Bank Mandiri Tbk (BMRI) tengah mengajukan izin sebagai pelaku dompet elektronik lintas negara alias cross border e-wallet ke Bank Indonesia. Izin diajukan lantaran bank berlogo pita emas ini tengah menggodok kerja sama dengan dompet elektronik asal Cina Alipay.

SEVP Consumer and Transaction PT Bank Mandiri Tbk (BMRI) Jasmin bilang, kerjasama ini juga merupakan implementasi dari Peraturan Anggota Dewan Gubernur Bank Indonesia yaitu PADG Nomor 21/18/PADG/2019 tentang Implementasi Standar Nasional Quick Response Code untuk Pembayaran atau yang kerap dikenal Quick Response Indonesia Standard (QRIS).

â€œUntuk Alipay saat ini masih pembicaraan, nanti kami akan menjadi acquirer, sedangkan Alipay akan jadi issuer. Saat ini kami juga sedang mengajukan izin cross border e wallet ke Bank Indonesia,â€ katanya kepada , Rabu (16/10).



Bakal gandeng Alipay, Bank Mandiri minta izin BI",1,1,0,1
5/28/2019,"Bank Mandiri Taspen Plans to Issue 1T Rupiah of Bonds

(Bloomberg) -- Proceeds will be used for credit disbursement, co. says in a prospectus published on Investor Daily Indonesia newspaper.
* Co. to offer 3Y, 5Y bonds with a bullet payment at maturity
* Bookbuilding: Oct. 23-Nov. 6
* Est. offering period: Nov. 19-21
* BCA Sekuritas, BNI Sekuritas, Danareksa Sekuritas and Mandiri Sekuritas are underwriters
* Plan is part of 4t rupiah bond program",1,1,0,1
5/28/2019,"But, $BBRI jadi yang terdepan dengan aset dan profit terbesar. Tepuk tangan

$BBTN $BBCA $BNGA $BMRI",1,0,0,0
5/28/2019,Klasemen Liga $FINANCE per-Oktober ini. $BBCA masih juaranya disusul 3 bank BUMN berikutnya $BBRI $BMRI $BBNI,0,1,1,1
5/28/2019,Mohon pencerahannya suhu @Michaelyeoh apakah $BMRI terkonfirmasi double top? kalau melihat chart bulanannya,0,0,0,0
5/27/2019,"$BMRI : Jika diapprove akan menjadi sumber pendapatan baru.
http://bit.ly/2MiXNix",1,1,1,1
5/27/2019,"@kizaru bukan tebar fear tp faktanya Sriwijaya & duniatex bukan BUMN tp Sriwijaya nyangkut hutangnya di $GIAA & duniatex di $BBRI $BBNI $BMRI, dll Himbara makanya harga sahamnya kmrn longsor bro. likuiditas perbankan udah ketat banget sampe hrs dpt tugas tambahan dr pemerintah untuk bailout bumn2 yg bermasalah",0,-1,-1,-1
5/27/2019,"CNBC Indonesia
http://bit.ly/31ecgAE
$BBRI $BBNI $BMRI $BBTN $SMGR hancur rakyat & bumn kl dijadiin lembaga bailout eh gotong royong buat bangkitkan merpati dr kuburnya. sederet bailout di era rezim ini: Krakatau steel, Jiwasraya, sriwijaya air, BPJS kesehatan, dll. jauhi saham BUMN dl lah makin serem aja sikonnya",1,-1,-1,-1
5/27/2019,"PT Garuda Indonesia dan sejumlah Badan Usaha Milik Negara (BUMN) lain $BBRI $BMRI $BBNI $BBTN $SMGR gotong royong membantu PT Merpati Nusantara Airlines (MNA) untuk bangkit dari mati suri.
Kabar bagus atau kabar buruk ?
Kalo menurut saya kok buruk ya karena lagi2 BUMN diintervensi sehingga ga fokus mengejar laba.",1,1,1,1
5/27/2019,"POLL
E M o J I

Manakah emoji yg paling sering dipakai warga sb saat posting?

$IHSG $BBRI $BBCA $BMRI $BBNI",0,0,0,0
5/27/2019,$BMRI otw 7000,1,0,0,0
5/27/2019,"IHSG Tergerus 0,15 Persen, Saham BBNI, BMRI dan ASII Masih Dilepas Asing di Sesi I
http://bit.ly/2fel7Aq â€“ Indeks Harga Saham Gabungan (IHSG) hingga penutupan sesi I perdagangan Rabu (16/10)...",-1,-1,-1,-1
5/27/2019,"IHSG Tergerus 0,15 Persen, Saham BBNI,BMRI dan ASII Masih Dilepas Asing di Sesi I
http://bit.ly/2fel7Aq â€“ Indeks Harga Saham Gabungan (IHSG) hingga penutupan sesi I perdagangan Rabu (16/10)...",-1,-1,-1,-1
5/27/2019,"@warbuff waduh. Kacau.. Lalu kerugian nya gimana tuh?.. Koq di 2018 akhir Laba bersih $BMRI masih meningkat signifikan ya walau ada kredit macet sebesar 1,8 T itu?",1,-1,1,1
5/27/2019,"@warbuff kasus nya dari mei 2018 ya.. Pinjaman 1,8 T cuma di jamin dengan asset sebesar 73 M..parah banget.. Lalu kelanjutan nya gimana tuh?. $BMRI",-1,-1,-1,-1
5/27/2019,"kalo $BBCA ijo, biasanya bank lain pada merah.. begitu juga sebaliknya..

$BBNI $BBRI $BMRI $BBTN",-1,-1,-1,-1
5/27/2019,$BMRI walaupun smlm asing net sell besar tp teknikal bmri terjaga. sudah confirm break ascending triangle. semoga tetap bertahan diatas 6500-6525.,-1,1,1,1
5/27/2019,"$BTPS bentar lagi saingan sama $BBRI trus $BMRI lalu $BBNI
stay tune nabung duluuu",0,0,0,0
5/27/2019,"Stocks Recommendation Today

$BBCA Macquarie (neutral TP: 27,640)
$BBRI Macquarie (neutral TP: 4,140)
$BBTN Macquarie (outperform TP: 2,500)
$BMRI Macquarie (outperform TP: 8,900)
$ISAT RHB Research (buy TP: 4,000)
JSMR CIMB (add TP: 7,400)
MAPI BNI Securities (buy TP: 1,300)

Source: Bloomberg",0,1,1,1
5/26/2019,"Lo Kheng Hong (Kekayaan 2,5 T): Belilah Saham-Saham Yang Salah Harga!

$BBCA, $BBNI, $BMRI, $BBRI, $PTBA",0,0,1,0
5/26/2019,"hahahahha agan2.. bbca secara valuasi lbh mahal dari bbri.. tapi setelah stock split gak ada membuat valuasi bbca semakin murah.. kalau harga semakin rendah iya.. kalo mau murah mahal harga sama aja... namanya juga stock split.. 1lembar saham di bagi2.. keliatan murah sebenarnya tidak, tapi jadi lbh rendah.

anda beli BBCA sekarang 30rb
ss 1:10 jadi harga 3rb per share

kalau nunggu tahun depan bbca 33rb baru ss, artinya after ss 1:10 jadi 3300per share

org awam keliatan murah di harga 3300...
tapi sebenarnya sahamnya sudah naik pada waktu after ss menjadi 3300 dari harga sekarang 3000

kalo menurut ane.. tetap beli sekarang lbh murah dibanding after ss..
secara fundamental dan return jauh bagus dibanding

bbca biasa koreksi sedikit butuh 1-2hari udah up lagi... bbri butuh waktu yg agak lama utk rebound

utk saham bank bumn, bbri emang paling bgs.. tapi di compare ama bbca
menurut saya.. bbca tiada tanding...
saham terhandal...
bisa compare return ytd, 1thn, 3thn dan 5thn kedua emiten

BCA bank dengan NPL terendah di jagak bank yg ada di tanah air. BCA satu2nya bank dengan porsi DPK casa>deposito
saya personal... BBCA emang is the best.. valuasi mahal akan tetap mahal dan semakin mahal berkilauu terussss",0,0,0,0
5/25/2019,"Tadi pagi ada telemarketing telpon. Katanya YP sekarang jualan produk Mandiri Investa Pasar Uang, kelebihannya dibanding Succorinvest bisa cair T0 kalo order jualnya di sesi 1.

Barusan ngecek fund fact sheetnya, top holdingnya bond Indonesia Eximbank

$BMRI",1,1,1,1
5/25/2019,"Udah pada nonton morning research kita pagi ini?

Pilarmas Investindo Sekuritas
Touch Your Heart, Touch Your Profit
$BMRI $SMRA $WIKA $SRIL $ANTM",0,0,0,0
5/24/2019,"6 bank menguasai aset perbankan nasional 53%

$PNBN Bank Panin mencatat total asetnya sudah mencapai Rp 193,2 triliun (unaudited). Masuknya Bank Panin ke kelompok BUKU IV makin memperkuat dominasi bank kelas kakap di Indonesia.
enam bank yakni PT Bank Rakyat Indonesia Tbk $BBRI PT Bank Mandiri Tbk $BMRI , PT Bank Central Asia Tbk ( BCA), PT Bank Negara Indonesia Tbk $BBNI , PT Bank CIMB Niaga Tbk $BNGA",0,0,0,0
5/24/2019,"KPR subsidi beda dengan KPR non-subsidi.
Untuk semua bank BUMN sepertinya rate KPR sepertinya sama semua di kisaran 5-7%.

Tapi untuk non-subsidi, SBDK $BMRI $BBTN dan $BBNI memang lebih tinggi dari KPR $BBRI.
Sepertinya BBRI deh BUMN yang paling rendah SBDK-nya krn sudah single digit



catatan:
Informasi yang disajikan bukan merupakan rekomendasi untuk membeli, menjual atau untuk terlibat dalam strategi investasi spesifik apa pun.

Setiap pendapat, berita, penelitian, analisis, harga, atau informasi lain yang terkandung di sini disediakan sebagai komentar, dan bukan merupakan saran investasi.

saya tidak akan menerima tanggung jawab atas kehilangan atau kerusakan, termasuk namun tidak terbatas pada, kehilangan laba, yang mungkin timbul secara langsung atau tidak langsung dari penggunaan atau kepercayaan pada informasi tersebut.

ANDA bertanggung jawab penuh atas setiap keputusan investasi yang Anda buat. Keputusan semacam itu harus semata-mata didasarkan pada evaluasi Anda terhadap keadaan keuangan Anda, tujuan investasi, toleransi risiko, dan kebutuhan likuiditas.

Anda TIDAK boleh hanya mengandalkan informasi atau pendapat yang Anda baca di sini. Sebaliknya, Anda harus menggunakan apa yang Anda baca sebagai titik awal untuk melakukan penelitian independen Anda sendiri, analisis independen Anda sendiri, dan memperbaiki metode TRADING Anda sendiri sebelum menempatkan uang Anda dalam risiko.

Tapi kalau kalian memang cuan, tolong bagi tip ke , , dan .
Semoga cuan Anda bertambah setelah bagi tip.
Cheers",1,1,1,1
5/24/2019,"KPR Mandiri capai Rp43,1 triliun
http://bit.ly/1p1O4NV - Penyaluran kredit pemilikan rumah (KPR) Bank Mandiri Tbk (BMRI) mencapai Rp43,1 triliu...",1,1,1,1
